lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_54_translation,version_29_translation,version_4_translation,version_34_translation,version_51_translation,version_52_translation,version_63_translation,version_10_translation,version_35_translation,version_45_translation,version_6_translation,version_39_translation,version_36_translation,version_31_translation,version_50_translation,version_60_translation,version_14_translation,version_22_translation,version_59_translation,version_13_translation,version_2_translation,version_16_translation,version_62_translation,version_44_translation,version_11_translation,version_42_translation,version_41_translation,version_46_translation,version_40_translation,version_43_translation,version_53_translation,version_32_translation,version_9_translation,version_7_translation,version_38_translation,version_15_translation,version_48_translation,version_26_translation,version_12_translation,version_57_translation,version_24_translation,version_61_translation,version_19_translation,version_25_translation,version_30_translation,version_21_translation,version_49_translation,version_47_translation,version_3_translation,version_17_translation,version_37_translation,version_28_translation,version_20_translation,version_33_translation,version_1_translation,version_5_translation,version_18_translation,version_64_translation,version_55_translation,version_27_translation,version_23_translation,version_56_translation,version_58_translation,version_8_translation,english_translation
ἁμαρτία,309,unigram,feminine,accusative,plural,sins,740028834.4212574,,sins,sins,sins,sins,sins,sins,sins,forgive,selicha,sins,sins,sins,sins,sins,sins,sins,forgive,sins,forgive,sins,sinnes,sins,sins,sins,sins,forgive,,sins,sins,,sins,sins,forgive,sins,sins,forgive,sins,sins,sins,sins,sins,forgive,forgive,sins,forgive,sins,,sins,forgive,forgive,sins,forgive,sins,sins,sins,forgive,sins,sins,sins,sins,sins,sins,sins,sin
ἁμαρτία,242,unigram,feminine,accusative,singular,sin,4.267087790353126e+19,,sin,sin,sin,sin,sin,sin,guilty,sin,chet,sin,sin,sin,sin,sin,sin,sin,sin,sin,sin,sin,sinne,sin,sin,sin,sin,sin,,sin,sin,,sin,guilty,sin,sin,sin,sin,sin,sin,sin,sin,sin,sin,sin,sin,sin,sin,,sin,sin,sin,sin,sin,sin,sin,sin,sin,sin,fault,sin,sin,sin,sin,guilty,sin
ἁμαρτία,317,unigram,feminine,nominative,plural,forgiven,19.666805979673462,,sins,forgiven,,sins,sins,forgiven,forgiven,forgiven,granted,forgiven,forgiven,forgiven,forgiven,,forgiven,,forgiven,forgiven,forgive,forgiven,sinnes,forgiven,forgiven,sins,forgiven,forgiven,,,forgiven,,forgiven,forgiven,forgiven,forgiven,forgiven,forgiven,sins,sins,,forgiven,forgiven,forgiven,forgiven,forgiven,forgiven,,,forgiven,sins,forgiven,sins,forgiven,,sins,forgiven,forgiven,sins,sins,sins,forgiven,forgiven,forgiven,forgiven,sin
ἁμαρτία,315,unigram,feminine,nominative,singular,sin,2287271690.431876,,sin,sin,sin,sin,sin,sin,claim,sin,chet,sin,sin,sin,sin,guilt,sin,blasphemy,can,sin,wrong,sin,sinne,sin,sin,sin,sin,forgiven—except,,sin,sin,,sin,claim,sin,sin,guilt,sin,sin,sin,sin,forgiven,sin,can,sin,sin,can,guilt,,sin,,sin,sin,can,sin,sin,sin,can,sin,,sin,sin,sin,sin,claim,sin
ἀδελφή,340,unigram,feminine,accusative,plural,sisters,35724731.49962422,,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,achayot,farms,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,brothers,,sisters,sisters,,sisters,sisters,sisters,brothers,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,,,sisters,fields,sisters,sisters,sisters,sisters,sisters,sisters,sisters,,sisters,sisters,sisters,sisters,sisters,sister
ἀδελφή,150,unigram,feminine,accusative,singular,sister,42534068094121.6,,sister,sister,sister,sister,sister,sister,sister,sister,achot,sister,sister,sister,sister,sister,sister,sister,sister,sister,Martha,sister,sister,sister,sister,sister,sister,Mary,,sister,sister,,sister,sister,sister,sister,Mary,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,,sister,sister,Martha,sister,sister,sister,sister,sister,sister,sister,whispered,sister,sister,sister,sister,sister,sister
ἀδελφή,23,unigram,feminine,nominative,plural,sisters,8.270060760783735e+26,,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,achayot,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,,sisters,sisters,,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,sisters,,sisters,sisters,sisters,sisters,sisters,sister
ἀδελφή,339,unigram,feminine,nominative,singular,sister,6.69429454627803e+32,,sister,sister,sister,sister,sister,sister,sister,sister,achot,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,,sister,sister,,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,,sister,sister,sister,sister,sister,sister,sister,sister,sister,sister,,sister,sister,sister,sister,sister,sister
πλοιάριον,258,unigram,neuter,nominative,plural,Tiberias,3041.3320006671197,,,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,,,Tiberias,Tiberias,Tiberias,Tiberias,Tiberi-as,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,,,,,Tiberias,,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,,Tiberias,Kinnereth,,Tiberias,Tiberias,Tiberias,,Tiberias,Tiberi-as,,Tiberias,Tiberias,Tiberias,,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,Tiberias,,,Tiberias,,,Tiberias,small boat
πλοιάριον,156,unigram,neuter,nominative,singular,boat,10492.44347804265,,,small,boat,boat,boat,boat,boat,boat,sirah,boat,boat,small,boat,boat,boat,boat,boat,boat,boat,small,whereinto,boat,boat,ship,whereinto,boat,,boat,boat,,boat,boat,boat,boat,boat,boat,boat,ship,boat,boat,boat,boat,boat,boat,boat,boat,,boat,boat,boat,,boat,boat,boat,boat,boat,boat,,,boat,,boat,boat,small boat
ὀψάριον,201,unigram,neuter,accusative,plural,barley,1046.7459515891746,,lad,barley,lad,lad,lad,barley,barley,barley,,youth,barley,barley,,lad,barley,barley,barley,barley,nearly,barley,,barley,barley,barley,,barley,,lad,barley,,barley,barley,barley,barley,barley,couple,lad,,,barley,barley,barley,barley,Here,barley,lad,,barley,barley,barley,lad,barley,barley,lad,barley,barley,barley,,lad,barley,barley,fish—but,barley,small fish
ὀψάριον,285,unigram,neuter,accusative,singular,fish,214183.69798907553,,fish,fish,fish,fish,fish,fish,fish,fish,dagim,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,bread,,fish,fish,,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,,fish,fish,fish,fish,fish,fish,fish,fish,fish,fish,,fish,fish,fish,fish,fish,small fish
υἱός,51,unigram,masculine,accusative,plural,sons,6846606986240603.0,,sons,sons,sons,sons,sons,sons,sons,sons,,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,sonnes,sons,sons,sons,sons,sons,,sons,sons,,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,,sons,sons,sons,sons,sons,sons,sons,sons,sons,sons,,sons,sons,sons,sons,sons,son
υἱός,142,unigram,masculine,accusative,singular,Son,328016900025.7757,,Son,Son,Son,Son,Son,Son,Son,Son,Ben,Human,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Sonne,Son,Son,Son,Son,Son,,Son,Son,,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,son
υἱός,145,unigram,masculine,nominative,plural,sons,2.168887849010531e+22,,children,sons,sons,sons,sons,sons,ones,children,banim,children,sons,sons,sons,sons,children,sons,children,children,sons,sons,children,children,children,sons,sons,sons,,sons,children,,children,ones,sons,sons,sons,children,sons,children,sons,sons,children,sons,sons,sons,children,sons,,sons,sons,children,children,sons,sons,sons,sons,sons,sons,sons,children,sons,sons,sons,ones,son
υἱός,235,unigram,masculine,nominative,singular,Son,2.099205683035024e+20,,Son,Son,Son,Son,Son,Son,Son,Son,Ben,Human,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Sonne,Son,Son,Son,Son,Son,,Son,Son,,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,Son,son
ψυχή,312,unigram,feminine,accusative,singular,life,3.2847368630536024e+19,,life,life,life,life,life,life,life,life,neshamah,lose,life,life,life,life,life,life,life,life,life,life,life,life,life,life,life,life,,life,life,,life,life,life,life,life,life,soul,life,life,life,life,life,life,life,life,life,,life,lives,life,life,life,life,life,life,life,life,,life,life,life,life,life,"soul, life"
ἀστήρ,323,unigram,masculine,nominative,plural,stars,13.906011555593501,,stars,stars,stars,stars,stars,stars,,sky.And,kokhavim,,stars,stars,,stars,stars,stars,,stars,shake,stars,,stars,stars,,stars,,,stars,stars,,stars,,stars,stars,,planets,stars,stars,stars,stars,stars,,,stars,,stars,,34:4,,,stars,,stars,stars,stars,,stars,,stars,,,stars,,star
ἀστήρ,210,unigram,masculine,nominative,singular,star,72.5733016762882,,star,star,star,star,star,star,,star,,star,star,star,star,,star,star,,star,,star,starre,star,star,star,,,,,star,,,,star,star,star,star,star,star,,,star,,,star,,,,star,star,,star,,star,star,star,,star,,star,star,,star,,star
λίθος,327,unigram,masculine,accusative,plural,stones,808370177.0150245,,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,picked,stones,stones,stones,stones,stones,stones,picked,stones,stones,stones,stones,stones,stones,stones,,stones,stones,,picked,stones,picked,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,,stones,some,stones,stones,stones,stones,stones,picked,stones,stones,,stones,picked,rocks,stones,stones,stone
λίθος,40,unigram,masculine,accusative,singular,stone,2.9458936733624243e+39,,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,,stone,stone,,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,,stone,stone,stone,stone,stone,stone
λίθος,155,unigram,masculine,nominative,plural,stones,7.903418509988645e+24,,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,,stones,stones,,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,,stones,stones,stones,stones,stones,stones,stones,stones,stones,stones,,stones,stones,stones,stones,stones,stone
λίθος,44,unigram,masculine,nominative,singular,stone,29388195474310.816,,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,,stone,stone,,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,,stone,stones,stone,stone,stone,stone,stone,stone,stone,stone,,stone,stone,stone,stone,stone,stone
συναγωγή,273,unigram,feminine,accusative,plural,synagogues,1.119450645448092e+23,,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,shuls,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,meeting,synagogues,Synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,,synagogues,synagogues,,synagogues,meeting,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,congregations,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,synagogues,,synagogues,synagogues,synagogues,synagogues,synagogues,synagogue
συναγωγή,365,unigram,feminine,accusative,singular,synagogue,9.712983743829673e+22,,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,shul,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,meeting,synagogue,Synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,,synagogue,synagogue,,synagogue,meeting,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,congregation,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue,,synagogue,synagogue,synagogue,synagogue,synagogue,synagogue
τράπεζα,217,unigram,feminine,accusative,plural,tables,12.028230042796196,,,,overturned,,,,,,,tables,,,,,,,overturned,,tables,tables,tables,,overturned,tables,tables,changers,,,overturned,,,,,,,tables,overthrew,,,tables,,overturned,,,overturned,,,money,tables,,,overturned,overturned,,,overturned,,,,,tables,,,table
τράπεζα,158,unigram,feminine,accusative,singular,bank,3.137591577204663,,bank,bank,,,,board,interest,,ribit,bank,,bank,,collected,,collected,,,bank,collected,,,,bank,,,,,,,interest,interest,bank,,deposit,interest,bank,,,,,,,bank,,collected,,collected,,collected,bank,,collected,,interest,,,,bank,interest,earn,,interest,table
τάλαντον,76,unigram,neuter,accusative,plural,talents,9458800556184.469,,talents,talents,talents,talents,talents,talents,coins,bags,talents,valuable,bags,talents,talents,talents,talents,talents,thousand,talents,gold,talents,talents,talents,talents,talents,,bags,,talents,talents,,talents,thousand,talents,bags,talents,bags,talents,talents,talents,bags,talents,coins,bags,talents,thousand,talents,,talents,dollars,bags,talents,coins,talents,talents,talents,coins,talents,,talents,talents,gold,talents,coins,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,249,unigram,neuter,accusative,singular,talent,2.02372771776935e+17,,talent,talent,talent,talent,talent,talent,coins,gold,talent,valuable,gold,talent,talent,talent,talent,talent,thousand,talent,gold,talent,talent,talent,talent,talent,gold,silver,,talent,talent,,talent,thousand,talent,gold,talent,gold,talent,talent,talent,bag,talent,coins,bag,talent,thousand,talent,,talent,dollars,gold,talent,coins,talent,talent,talent,coins,talent,,talent,talent,gold,talent,coins,talent (weight and monetary unit: around 20 years' wages)
φόρος,299,unigram,masculine,accusative,plural,forbidding,2.004150191003305,,,,,,,forbidding,accusing,mislead,,,,,,forbidding,,,,,pay,,,,forbidding,,,astray,,,forbidding,,,accusing,forbidding,,deceiving,,,,,accuse,,claiming,confusing,forbidding,,forbidding,,,,misleading,,claiming,,,,claiming,,,,,proclaims,,accusing,tax
τελώνης,209,unigram,masculine,nominative,plural,collectors,586.4885557379188,,publicans,collectors,collectors,publicans,publicans,publicans,collectors,collectors,mochesim,collectors,collectors,collectors,collectors,collectors,collectors,collectors,collectors,collectors,taxes,collectors,Publicanes,collectors,collectors,tax-gatherers,publicans,collectors,,collectors,collectors,,collectors,collectors,tax-collectors,collectors,tax-collectors,collectors,publicans,publicans,collectors,collectors,collectors,collectors,collectors,tax,collectors,collectors,,collectors,collectors,collectors,publicans,collectors,collectors,publicans,collectors,collectors,tax-gatherers,Tax,publicans,collectors,collectors,collectors,collectors,tax collector
τελώνης,78,unigram,masculine,nominative,singular,collector,19.18203856439577,,publican,collector,collector,publican,publican,publican,collector,collector,moches,collector,collector,collector,collector,collector,collector,collector,collector,collector,government,collector,Publican,collector,collector,tax-gatherer,,collector,,collector,collector,,collector,collector,tax-collector,collector,collector,collector,publican,publican,collector,collector,collector,collector,collector,collector,collector,collector,,collector,collector,tax,publican,collector,collector,publican,collector,collector,tax-gatherer,,publican,collector,collector,collector,collector,tax collector
γραμματεύς,370,unigram,masculine,nominative,plural,scribes,2.667458641356115e+17,,scribes,scribes,scribes,scribes,scribes,scribes,teachers,teachers,Sofrim,experts,teachers,experts,scribes,scribes,scribes,scribes,teachers,scribes,teachers,scribes,Scribes,scribes,scribes,scribes,,teachers,,scribes,scribes,,scribes,teachers,Torah-teachers,teachers,religious,teachers,scribes,scribes,scribes,teachers,scribes,teachers,teachers,scribes,teachers,scribes,,scribes,experts,teachers,scribes,teachers,scribes,scribes,scribes,teachers,scribes,scholars,scribes,scribes,scholars,scholars,teachers,"teacher, expert in the law, scholar, scribe"
γραμματεύς,236,unigram,masculine,nominative,singular,scribe,29319618347477.49,,scribe,scribe,scribe,scribe,scribe,scribe,Teacher,teacher,,expert,teacher,expert,scribe,scribe,scribe,scribe,teacher,scribe,Law,scribe,Scribe,scribe,scribe,scribe,scribe,religious,,scribe,scribe,,scribe,Teacher,Torah-teacher,teacher,religious,teacher,scribe,scribe,scribe,teacher,scribe,teacher,teacher,scribe,teacher,scribe,,scribe,expert,teacher,scribe,teacher,scribe,scribe,scribe,teacher,scribe,,scribe,scribe,scholar,scholar,Teacher,"teacher, expert in the law, scholar, scribe"
κλέπτης,91,unigram,masculine,nominative,plural,thieves,11685133.860036993,,thieves,thieves,thieves,thieves,thieves,thieves,,thieves,ganavim,thieves,thieves,thieves,thieves,thieves,thieves,thieves,robbers,thieves,Insects,thieves,theeues,thieves,thieves,thieves,thieves,thieves,,thieves,thieves,,thieves,,,thieves,thieves,thieves,thieves,thieves,thieves,thieves,thieves,robbers,thieves,thieves,robbers,thieves,,thieves,thieves,,thieves,robbers,thieves,thieves,thieves,robbers,thieves,,thieves,thieves,,thieves,,thief
κλέπτης,248,unigram,masculine,nominative,singular,thief,1.4883395790146062e+28,,thief,thief,thief,thief,thief,thief,thief,thief,ganav,thief,thief,thief,thief,thief,thief,thief,thief,thief,robber,thief,theefe,thief,thief,thief,thief,thief,,thief,thief,,thief,thief,thief,thief,thief,thief,thief,thief,thief,thief,thief,thief,thief,thief,thief,thief,,thief,thief,thief,thief,thief,thief,thief,thief,thief,thief,,thief,thief,thief,thief,thief,thief
διαλογισμός,324,unigram,masculine,accusative,plural,thoughts,3711452.0020680767,,thoughts,thoughts,reasonings,,,thoughts,thinking,thinking,machshavot,everyone.,thinking,thoughts,thoughts,,thoughts,thoughts,thoughts,thoughts,thinking,thoughts,reasoning,thoughts,,reasonings,thoughts,knew,,thoughts,,,intentions,thinking,thinking,thinking,knew,thinking,thoughts,thoughts,thoughts,thinking,thoughts,thoughts,thinking,thoughts,thoughts,,,thoughts,thinking,thinking,thoughts,thoughts,thinking,,thoughts,thoughts,reasonings,,thoughts,thoughts,room.,,thinking,"thought, argument"
διαλογισμός,163,unigram,masculine,accusative,singular,reasoning,75.93651939856794,,perceiving,perceiving,thinking,reasoning,reasoning,thoughts,beside,thinking,machshavah,,thoughts,,perceiving,thought,reasoning,reasoning,thinking,reasoning,thinking,beside,thoughtes,reasoning,inner,reasoning,perceiving,thoughts,,perceiving,inner,,intention,beside,thoughts,thoughts,,beside,thoughts,thoughts,reasoning,beside,reasoning,thinking,thinking,thoughts,thinking,thought,,,beside,beside,perceiving,thinking,thinking,reasoning,inner,thinking,reasoning,,perceiving,thoughts,Fully,reasoning,beside,"thought, argument"
διαλογισμός,134,unigram,masculine,nominative,plural,thoughts,239812.12908958923,,thoughts,thoughts,thoughts,thoughts,thoughts,thoughts,,thoughts,machshavot,thoughts,thoughts,theft,thoughts,thoughts,thoughts,thoughts,,thoughts,thoughts,thoughts,,thoughts,,thoughts,thoughts,thoughts,,thoughts,,,thoughts,,thoughts,theft,theft,,thoughts,thoughts,,thoughts,thoughts,,,plans,,thoughts,,thoughts,thoughts,thoughts,thoughts,,thoughts,thoughts,thoughts,,reasonings,,thoughts,thoughts,,theft,,"thought, argument"
θρόνος,5,unigram,masculine,accusative,plural,,,,,judging,,,,,,,,,,,,,,,,,,,,,,,thrones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,throne
θρόνος,263,unigram,masculine,accusative,singular,throne,1831.0199637570922,,throne,throne,throne,throne,throne,seat,High,,,throne,throne,throne,throne,throne,throne,throne,,throne,ruled,throne,throne,throne,throne,throne,throne,throne,,throne,throne,,throne,,,throne,throne,ancestor,throne,throne,throne,ancestor,throne,,,throne,,throne,,throne,,,throne,,throne,throne,throne,,throne,,throne,,,,High,throne
χρόνος,296,unigram,masculine,accusative,plural,planted,14.358017361536003,,planted,,rented,planted,planted,tillers,rented,leased,,rented,,,leased,planted,rented,planted,rented,rented,vines,leased,,rented,leased,planted,planted,,,leased,leased,,,planted,tenant-farmers,,leased,,planted,planted,leased,leased,rented,planted,leased,leased,rented,planted,,,leased,,planted,planted,leased,planted,leased,planted,planted,,planted,leased,abroad,,rented,time
χρόνος,254,unigram,masculine,accusative,singular,time,4282.0331086619935,,while,time,time,time,time,time,while,while,time,while,time,while,while,time,while,time,long,while,time,long,long,while,while,time,while,star,,while,while,,long,while,long,time,while,star,while,time,time,time,while,long,long,time,long,time,,long,while,time,while,long,time,time,time,long,time,,while,time,time,time,while,time
καιρός,84,unigram,masculine,nominative,plural,prisoners,3.6341519372495332,,,captives,captive,,,,,prisoners,,,prisoners,captives,,,,,prisoners,,war,captive,captiue,,,captive,,period,,,,,,,,prisoners,,prisoners,,,,completed,,prisoners,prisoners,captive,prisoners,,,,,prisoners,,prisoners,captive,,captive,prisoners,captive,,,captive,,captive,,"time, right time"
καιρός,160,unigram,masculine,nominative,singular,time,4.78835784301012e+21,,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,,time,time,,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,,time,time,time,time,time,time,time,time,time,time,,time,time,time,time,time,"time, right time"
τάφος,147,unigram,masculine,accusative,plural,decorate,24.89638508853389,,garnish,,,,,fair,decorate,tombs,,decorate,decorate,decorate,,,decorate,,,decorate,hypocrites,,,decorate,decorate,adorn,monuments,decorate,,,decorate,,adorn,decorate,,decorate,,decorate,adorn,adorn,,tombs,decorate,,tombs,decorate,,,,,decorate,decorate,garnish,,,,decorate,,,,garnish,decorate,,,decorate,"tomb, grave"
τάφος,193,unigram,masculine,accusative,singular,tomb,20141.820889733932,,sepulchre,sepulcher,grave,sepulchre,sepulchre,sepulchre,tomb,tomb,kever,tomb,tomb,tomb,tomb,sepulchre,tomb,tomb,tomb,tomb,Joseph,tomb,sepulchre,tomb,tomb,sepulchre,tomb,tomb,,tomb,tomb,,secured,tomb,grave,tomb,tomb,tomb,sepulchre,sepulchre,tomb,tomb,tomb,tomb,tomb,tomb,tomb,sepulchre,,tomb,tomb,tomb,sepulchre,tomb,tomb,sepulchre,tomb,tomb,sepulchre,,sepulchre,tomb,tomb,tomb,tomb,"tomb, grave"
μνημεῖον,16,unigram,neuter,accusative,plural,tombs,207.92220530364796,,sepulchres,build,tombs,tombs,tombs,burials,monuments,tombs,matsevot,terrible,tombs,tombs,tombs,tombs,tombs,tombs,tombs,tombs,buried,tombs,sepulchres,tombs,tombs,sepulchres,build,monuments,,tombs,tombs,,memorials,monuments,tombs,tombs,tombs,tombs,sepulchres,monuments,tombs,tombs,tombs,tombs,tombs,tombs,tombs,tombs,,tombs,monuments,tombs,sepulchres,tombs,tombs,tombs,tombs,tombs,tombs,,sepulchres,monuments,monuments,tombs,monuments,"tomb, grave"
μνημεῖον,20,unigram,neuter,accusative,singular,tomb,3.8704427154548174e+33,,sepulchre,tomb,tomb,tomb,tomb,grave,tomb,tomb,kever,tomb,tomb,tomb,tomb,tomb,tomb,tomb,tomb,tomb,hole,tomb,sepulchre,tomb,tomb,tomb,sepulchre,tomb,,tomb,tomb,,tomb,tomb,tomb,tomb,tomb,tomb,sepulchre,sepulchre,tomb,tomb,tomb,tomb,tomb,tomb,tomb,tomb,,tomb,tomb,tomb,sepulchre,tomb,tomb,tomb,tomb,tomb,tomb,,sepulchre,tomb,tomb,tomb,tomb,"tomb, grave"
μνημεῖον,87,unigram,neuter,nominative,plural,graves,198937.35642082448,,graves,,tombs,tombs,tombs,,,graves,,,,,graves,,,,graves,,buried,,graues,graves,,saints,graves,,,graves,,,,,graves,,graves,,graves,,tombs,graves,graves,graves,graves,,graves,,,,,,graves,graves,tombs,tombs,,graves,tombs,,graves,,,tombs,,"tomb, grave"
μνημεῖον,289,unigram,neuter,nominative,singular,tomb,237397910.22962272,,sepulchre,tomb,tomb,tomb,tomb,put,tomb,tomb,kever,tomb,tomb,tomb,buried,tomb,tomb,tomb,tomb,tomb,rock,tomb,sepulchre,tomb,tomb,tomb,sepulchre,tomb,,tomb,tomb,,tomb,tomb,tomb,tomb,tomb,tomb,sepulchre,sepulchre,tomb,tomb,tomb,tomb,tomb,buried,tomb,tomb,,tomb,tomb,tomb,sepulchre,tomb,tomb,tomb,placed,tomb,tomb,,sepulchre,placed,laid,tomb,tomb,"tomb, grave"
θησαυρός,111,unigram,masculine,accusative,plural,treasures,1993546.781927965,,treasures,treasures,treasures,treasures,treasures,treasures,rust,treasures,,,treasures,,treasures,treasures,treasures,treasures,,treasures,valuable,,treasures,treasures,,treasures,,,,treasures,,,treasures,rust,,treasures,,,treasures,treasures,treasures,treasures,treasures,,treasures,,,treasures,,,,rats,treasures,,treasures,treasures,treasures,,treasures,,treasures,treasures,,treasures,rust,treasure
θησαυρός,243,unigram,masculine,accusative,singular,treasure,15287725.236154016,,treasure,treasure,treasure,treasure,treasure,treasure,poor,treasure,otzar,treasure,treasure,treasure,treasure,treasure,treasure,treasure,riches,treasure,valuable,treasure,treasure,treasure,treasure,treasure,treasure,treasure,,treasure,treasure,,treasure,poor,riches,treasure,treasure,poor,treasure,treasure,treasure,riches,treasure,riches,poor,treasure,riches,treasure,,poor,treasure,poor,treasure,riches,treasure,treasure,treasure,riches,treasure,poor,treasure,treasure,sell,treasure,poor,treasure
δένδρον,99,unigram,neuter,accusative,plural,trees,9.943944981467376e+20,,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,Notice,,trees,trees,,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,,trees,trees,trees,trees,trees,trees,trees,trees,trees,trees,,trees,trees,,trees,trees,tree	
δένδρον,85,unigram,neuter,accusative,singular,tree,594575.5673350912,,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,,tree,tree,,its,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,,tree,tree,tree,tree,tree,tree,tree,tree,tree,tree,,tree,tree,tree,tree,tree,tree	
λίτρα,138,unigram,feminine,accusative,singular,fragrance,1.5770750442244277,,,,,odour,odour,,,,,,,,,fragrance,,,,,pound,,,,fragrance,,odour,,,,fragrance,,,,,,,,,odour,,,,,,,,fragrance,,,fragrance,,,,,odor,,,,,,,,,,unit of measure around 300 grams
κώμη,295,unigram,feminine,accusative,plural,villages,6.848866720605299e+23,,villages,towns,villages,villages,villages,castles,villages,towns,shtetlach,villages,villages,villages,villages,villages,villages,villages,villages,villages,villages,villages,townes,villages,villages,villages,towns,villages,,villages,villages,,villages,villages,towns,villages,villages,villages,villages,towns,villages,towns,villages,villages,towns,villages,villages,villages,,villages,villages,villages,villages,villages,villages,villages,villages,villages,villages,villages,villages,villages,villages,villages,villages,village
κώμη,59,unigram,feminine,accusative,singular,village,3.800894896866221e+31,,village,town,village,village,village,castle,village,town,shtetl,village,village,village,village,village,village,village,village,village,village,village,towne,village,village,village,village,village,,village,village,,village,village,village,village,village,village,village,town,village,town,village,village,town,village,village,village,,village,village,village,village,village,village,village,village,village,village,,village,village,village,village,village,village
